,alpha,beta,count_entropy,crossing_points,entropy,flat_spots,frequency,hurst,intervals_mean,lumpiness,arch_lm,sparsity,stability,nperiods,seasonal_period,trend,spike,linearity,curvature
mipt_alpha_425,0.1228571428571428,0.0491428571428571,-35357056001.27341,265.0,0.7576243265113459,5.0,1.0,0.6409968774870594,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_426,0.1228571428571428,0.0245714285714285,-39169059537.30231,269.0,0.8102881267050269,8.0,1.0,0.5801013436593532,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_427,0.0992857142857142,0.0381868131868131,-50242285625.02052,131.0,0.7455541406145402,246.0,1.0,0.9425020742476587,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_428,0.0992857142857142,0.0229120879120879,-56588978859.7903,253.0,0.7121713522476505,7.0,1.0,0.7038546624854618,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_429,0.0757142857142857,0.0481818181818181,-38527303739.167336,287.0,0.7417050686736065,5.0,1.0,0.665401987415555,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_43,0.0757142857142857,0.0757142857142857,-11432808201.146605,261.0,0.7990357374282476,9.0,1.0,0.7590765543358223,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_430,0.0992857142857142,0.0305494505494505,-87596726915.82732,257.0,0.781459790448561,9.0,1.0,0.6216059883766667,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_431,0.0521428571428571,0.0001,-10673473303.09703,110.0,0.8823340451393205,329.0,1.0,0.8628904821091052,9.126984126984128,0.0110318218112579,0.431837885623997,0.1430700447093889,0.0361284486657621,0.0,1.0,0.2041128281237249,7.423920709211367e-08,3.630434406340605,-1.2815721188943583
mipt_alpha_432,0.099873711881968,0.0614858222405723,-41572338509.60845,211.0,0.829312427394498,99.0,1.0,0.6262515941449108,334.0,0.0008126036484245,0.6143167271067012,0.0044709388971684,0.0013432835820895,0.0,1.0,0.0075531701851921,9.523116031644644e-09,-0.0286828667347376,0.0634892189758179
mipt_alpha_433,0.0992857142857142,0.0458241758241758,-54711347259.71599,229.0,0.7045228185516454,4.0,1.0,0.7293456024077936,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_434,0.0992563339302453,0.0305313730044683,-33824891254.95506,261.0,0.8454401784429767,8.0,1.0,0.6872203242720201,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_435,0.1699999999999999,0.0199999999999999,-15527215727.982204,222.0,0.7463213023252158,57.0,1.0,0.976817774768878,34.21052631578947,0.0037909777710772,0.0974769832135258,0.0312965722801788,0.005820895522388,0.0,1.0,0.0411485846763773,5.1419051782688346e-08,0.5671469310920088,-0.4271659630838046
mipt_alpha_436,0.1228571428571428,0.0819047619047619,-38824447482.51694,275.0,0.7545193057978201,5.0,1.0,0.5981427896381459,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_437,0.0757142857142857,0.0344155844155844,-31240360413.51806,239.0,0.7569198035437467,9.0,1.0,0.691230145516398,334.5,0.0004717154965911,0.4607995842079482,0.0029806259314456,0.0005970149253731,0.0,1.0,0.0050228217395951,6.454527242334841e-09,0.0248903322764495,0.0364023739161201
mipt_alpha_438,0.2407142857142857,0.0458503401360544,-26163125598.288525,228.0,0.7761956410480362,46.0,1.0,0.7704273886832836,103.83333333333331,0.0015829941203075,0.8291930072822903,0.0715350223546944,0.0584260515603799,0.0,1.0,0.7685254515508143,1.5060833238944614e-08,2.377677114901718,-2.259297120627336
mipt_alpha_439,0.1464285714285714,0.0091517857142857,-66085132140.77863,16.0,0.5536262934217588,438.0,1.0,1.1397096671446103,334.5,0.0004717154965911,0.4607995842079484,0.0029806259314456,0.0005970149253731,0.0,1.0,0.0086751202462639,6.389098987395308e-09,0.0640038489220406,-0.0255264388440134
mipt_alpha_44,0.1699999999999999,0.0499999999999999,-37236380847.46059,224.0,0.7945882984141049,96.0,1.0,0.7485416258487453,166.5,0.0008817863544231,0.1974737655265342,0.007451564828614,0.0010040705563093,0.0,1.0,0.0100633275942642,1.5539579419842333e-08,0.0775480943891149,0.0952623937302898
mipt_alpha_440,0.1228571428571428,0.0327619047619047,-46898032090.10756,267.0,0.7622167644038936,6.0,1.0,0.8323902710330932,166.0,0.0014205068931437,0.3577725271287471,0.0104321907600596,0.0039800995024875,0.0,1.0,0.0093512858924907,2.126371545086972e-08,-0.2022483053975663,-0.0631201012153457
mipt_alpha_441,0.0992857142857142,0.0229120879120879,-18266891416.33981,14.0,0.5100288326363216,367.0,1.0,1.2589325595721137,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_442,0.0992857142857142,0.0458241758241758,-37182045840.02327,253.0,0.7970832397020209,5.0,1.0,0.6647551532786703,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_443,0.1699999999999999,0.0599999999999999,-29230312796.669147,224.0,0.6853529003869608,65.0,1.0,0.9113014147158812,303.0,0.0012655577332194,0.966185267318594,0.0968703427719821,0.0833242876526458,0.0,1.0,0.8840787422739809,2.8894161687195904e-09,2.863919818576011,-0.7772004906375206
mipt_alpha_444,0.0992857142857142,0.0458241758241758,-32822411544.586548,275.0,0.784299808554202,5.0,1.0,0.6473916153737415,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_445,0.0992857142857142,0.0763736263736263,-68128458026.87701,264.0,0.7651814617163668,5.0,1.0,0.7984670787891032,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_446,0.0285714285714285,0.0081632653061224,-14604572699.42706,279.0,0.7590137813796852,11.0,1.0,0.755498184053817,4.571428571428571,0.0022674506256595,0.7337295848133558,0.3323397913561848,0.0194572591587517,0.0,1.0,0.0329786470406333,6.513384784684057e-08,-0.6981228028416293,-0.6974382499544958
mipt_alpha_447,0.0757142857142857,0.0068831168831168,-46631056811.86963,201.0,0.7211171940624516,91.0,1.0,0.8686060140957906,49.38461538461539,0.0060190070969507,0.3515697999562316,0.0432190760059612,0.0121890547263681,0.0,1.0,0.0694086165134912,6.288305593552209e-08,0.4074119736808758,0.245759347614088
mipt_alpha_448,0.1228571428571428,0.0491428571428571,-31877066602.473103,229.0,0.6934444805378411,7.0,1.0,0.7067671961589062,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_449,0.0992857142857142,0.0152747252747252,-33804366253.412758,135.0,0.7623760246918913,221.0,1.0,0.9806651255552238,166.75,0.0005698778833107,0.1258339340451347,0.0059612518628912,0.0005698778833107,0.0,1.0,0.0105128682519476,1.2444733922990537e-08,0.165993879271014,-0.0816854492701137
mipt_alpha_45,0.0757142857142857,0.0275324675324675,-45939750212.02312,289.0,0.7735255766298599,5.0,1.0,0.4765976294037362,335.0,0.0001492537313432,2.818714384378307e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.015841224402221,3.130900014466208e-09,-0.0603836223506678,-0.0623931432073302
mipt_alpha_450,0.1935714285714285,0.0322619047619047,-26880389958.2242,236.0,0.8503003363976993,8.0,1.0,0.804689922057959,222.0,0.0012655577332194,0.4041636803897969,0.007451564828614,0.0019131614654002,0.0,1.0,0.0143670260461903,1.53465545841424e-08,-0.1256920061438379,0.0127774316785109
mipt_alpha_451,0.1464285714285714,0.0457589285714285,-55509598184.36965,228.0,0.604085994297689,98.0,1.0,0.7720083186629195,287.0,0.0018458213980602,0.9759792677776968,0.1445603576751117,0.1188738127544097,0.0,1.0,0.92098584392858,2.829095766355136e-09,-4.975071812706561,-3.400786581800425
mipt_alpha_452,0.0992857142857142,0.0305494505494505,-48525953500.61118,148.0,0.8899276467358314,318.0,1.0,0.7928025102911969,335.0,0.0001492537313432,2.818714384389409e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0183327842112605,3.150709929909069e-09,0.0453955259066014,-0.0388084805344363
mipt_alpha_453,0.1935714285714285,0.0322619047619047,-51493663786.39369,16.0,0.4422151482674906,331.0,1.0,1.211876989503606,133.4,0.0005698778833107,0.0004797541260103,0.0059612518628912,0.0005698778833107,0.0,1.0,0.0106461149277725,1.2544171291800645e-08,0.1092692418812646,-0.0090921098897928
mipt_alpha_454,0.1228571428571428,0.0737142857142857,-37856497740.086006,271.0,0.7217760331984668,8.0,1.0,0.64764340888543,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_455,0.1935714285714285,0.0537698412698412,-24627155448.64147,120.0,0.736320983068576,252.0,1.0,0.9432593962688752,166.5,0.00119855269109,0.347643733441679,0.007451564828614,0.0025192220714608,0.0,1.0,0.0170094610021913,1.5148207805597764e-08,0.1426205011501435,-0.0296325691352698
mipt_alpha_456,0.0992857142857142,0.0458241758241758,-43491966314.50476,255.0,0.6630439900454791,8.0,1.0,0.884632182437971,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_457,0.1462329318746387,0.0638914297393492,-29433125534.37929,156.0,0.7437218051265606,192.0,1.0,0.7575456805430338,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_458,0.1228571428571428,0.1064761904761904,-26923098381.26091,124.0,0.7946639228269713,265.0,1.0,1.0392228561893873,222.66666666666663,0.0006129286228788,0.5545283027870365,0.0044709388971684,0.0007372229760289,0.0,1.0,0.0561787934020969,8.029817823482562e-09,0.1877951893984338,-0.196476778119545
mipt_alpha_459,0.0992857142857142,0.0305494505494505,-13995701790.72534,293.0,0.8583481623428969,7.0,1.0,0.7070721117728449,334.5,0.0004717154965911,0.4607995842079484,0.0029806259314456,0.0005970149253731,0.0,1.0,0.0050501112206203,6.45365608646839e-09,-0.0115968035206206,0.0479150354832399
mipt_alpha_46,0.1228571428571428,0.0327619047619047,-33056865682.97004,303.0,0.8219013585518131,7.0,1.0,0.7433309713149423,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_460,0.0992857142857142,0.0229120879120879,-30018814195.47293,258.0,0.8255877533079558,7.0,1.0,0.6922393398672214,335.0,0.0001492537313432,2.818714384378307e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0026807617093491,3.2788973046138e-09,0.0237158824561793,0.0007501660639384
mipt_alpha_461,0.1699999999999999,0.0399999999999999,-25472274028.2778,217.0,0.7987168918303548,92.0,1.0,0.7391159243076159,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_462,0.1464285714285714,0.0183035714285714,-1742660525.3531213,62.0,0.8772452922569122,481.0,1.0,0.8895297270772701,222.33333333333331,0.0009291365841946,0.4600930572468071,0.0059612518628912,0.0011759384893713,0.0,1.0,0.0292266860014234,1.1892128159489524e-08,0.1449733041794445,-0.0775707854246504
mipt_alpha_463,0.0992857142857142,0.0534615384615384,-31144376019.398632,64.0,0.6230230061817111,330.0,1.0,1.0782713076387545,222.66666666666663,0.0006129286228788,3.792553284431843e-05,0.0044709388971684,0.0007372229760289,0.0,1.0,0.062268551071573,7.912185068316593e-09,0.1913942621528273,-0.1994703779046395
mipt_alpha_464,0.0992857142857142,0.0458241758241758,-34279984449.926254,253.0,0.7104450145039238,5.0,1.0,0.816440479723522,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_465,0.1699999999999999,0.0499999999999999,-20720599754.408794,235.0,0.7691150355588572,78.0,1.0,1.0775503794535564,8.59016393442623,0.0080591989547213,0.7280171482579727,0.2190760059612518,0.0882541836273179,0.0,1.0,0.4430501696012346,8.391314698581946e-08,-0.3110953729056599,3.072093321357331
mipt_alpha_466,0.0757142857142857,0.0481818181818181,-35404643604.50391,271.0,0.7652243673553423,5.0,1.0,0.762974434247746,335.0,0.0001492537313432,2.8187143844005117e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0033944996666227,3.272347855034606e-09,0.0290274936424195,-0.0080014961838711
mipt_alpha_467,0.0757142857142857,0.0206493506493506,-35790422536.22078,263.0,0.7270622077208942,6.0,1.0,0.753121862066729,334.5,0.0002939846223428,0.0,0.0029806259314456,0.0002939846223428,0.0,1.0,0.0404347485662113,5.707404877270304e-09,0.1296682308189325,-0.1357493838753242
mipt_alpha_468,0.1228571428571428,0.0163809523809523,-34862053943.43021,255.0,0.7128517257157657,22.0,1.0,0.6856066028314314,5.963414634146342,0.0086048991853303,0.6971929921081966,0.2712369597615499,0.0360018091361375,0.0,1.0,0.1110511038448618,7.238075272356208e-08,0.4135408461062977,2.2635681514076174
mipt_alpha_469,0.1464285714285714,0.0366071428571428,-17173967202.6377,241.0,0.7718996974842778,48.0,1.0,0.7798315969722083,313.0,0.0012655577332194,0.9740946179933792,0.067064083457526,0.057996381727725,0.0,1.0,0.8559719949210032,3.023221435291553e-09,2.416255660135417,-2.4970196773266764
mipt_alpha_47,0.0992857142857142,0.0687362637362637,-84804633477.38379,269.0,0.6604589067646305,8.0,1.0,0.8078338443550319,335.0,0.0001492537313432,2.8187143843672047e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0043952296668177,3.263656367196446e-09,-0.0320666654589962,-0.0129201352274331
mipt_alpha_470,0.1228571428571428,0.0573333333333333,-38029663636.74921,235.0,0.6926884251390456,7.0,1.0,0.8164982255853243,132.6,0.0015829941203075,0.2509966689256324,0.0119225037257824,0.0028855721393034,0.0,1.0,0.074087323022896,2.0470916674751245e-08,-0.2170451222501967,-0.1466707055467417
mipt_alpha_471,0.1464285714285714,0.0640625,-21364653449.47353,305.0,0.8418783678870926,5.0,1.0,0.5873897941031448,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_472,0.0992857142857142,0.0305494505494505,-47132108746.10736,241.0,0.7534594507665974,7.0,1.0,0.7862395804955162,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_473,0.0757142857142857,0.055064935064935,-37290805871.78343,184.0,0.8099970652687427,187.0,1.0,0.666742275162677,335.0,0.0001492537313432,2.8187143843561024e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0024837213123539,3.2810792563261112e-09,-0.0179837380544349,0.0100963988044072
mipt_alpha_474,0.1464285714285714,0.0549107142857142,-39918528103.27725,152.0,0.6938495466578434,192.0,1.0,0.7745470987236472,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_475,0.1935714285714285,0.0537698412698412,-54552165587.51252,178.0,0.8540577591127928,224.0,1.0,0.7595942595045292,335.0,0.0001492537313432,2.818714384378307e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0024990237802891,3.2809061293880703e-09,-0.0124784424122173,0.018038995760304
mipt_alpha_476,0.1699999999999999,0.0299999999999999,-28865773089.974277,175.0,0.6288647777975603,153.0,1.0,0.9453776358012456,103.0,0.0015481514984002,0.9514319554954346,0.232488822652757,0.1734509271822704,0.0,1.0,0.9311589035693356,6.728924186144689e-09,6.998587920074023,-2.817965789962892
mipt_alpha_477,0.1464285714285714,0.0549107142857142,-53834859261.947296,246.0,0.7443091173408688,45.0,1.0,0.6662539948965809,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_478,0.1228571428571428,0.0245714285714285,-35495055659.14545,244.0,0.706989508726886,6.0,1.0,0.7120173194702448,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_479,0.1228571428571428,0.0245714285714285,-52612655836.43125,225.0,0.7447195884781052,6.0,1.0,0.8058061571720789,166.75,0.0007496189088228,0.0652890893948967,0.0059612518628912,0.000872908186341,0.0,1.0,0.0076874291059058,1.2618098518754008e-08,-0.0540468519721237,0.0914550679132437
mipt_alpha_48,0.1228571428571428,0.0327619047619047,-36090035598.42975,259.0,0.7614462387925477,9.0,1.0,0.5949525227954366,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_480,0.0992857142857142,0.0381868131868131,-40190291276.80705,269.0,0.8031155693488533,5.0,1.0,0.749572079790804,167.0,0.0004341926729986,0.0002642602670009,0.0044709388971684,0.0004341926729986,0.0,1.0,0.0055347078824968,9.632203481989484e-09,0.0005051328462288,-0.0075344116277225
mipt_alpha_481,0.1464285714285714,0.0274553571428571,-41889972673.75865,273.0,0.812406654491605,5.0,1.0,0.7982248075367766,94.57142857142856,0.0018855218855218,0.2270179915609743,0.0134128166915052,0.0033016734509271,0.0,1.0,0.094583687558169,2.0004740624592757e-08,-0.4033876431486531,-0.4799575631310361
mipt_alpha_482,0.0757142857142857,0.0757142857142857,-19186184701.532997,285.0,0.7934959352214375,4.0,1.0,0.5356483928438008,335.0,0.0001492537313432,2.8187143844005117e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0043588415054616,3.263889673675347e-09,0.0320926962499026,-0.0129119151508577
mipt_alpha_483,0.1699999999999999,0.0599999999999999,-22942107173.15541,102.0,0.6862271832846112,306.0,1.0,0.9140157182314774,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_484,0.1228571428571428,0.0491428571428571,-44112004103.53464,222.0,0.77536062738314,50.0,1.0,0.6436074972677308,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_485,0.1228571428571428,0.0409523809523809,-20083407908.14782,186.0,0.8337888680660199,158.0,1.0,0.7499782623057687,335.0,0.0001492537313432,2.818714384389409e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0025189646981602,3.2805260991633672e-09,-0.0038769342535247,0.0248176735301014
mipt_alpha_486,0.1464285714285714,0.0274553571428571,-30376043526.06544,190.0,0.7353223972042853,157.0,1.0,0.7285908387920017,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_487,0.0521428571428571,0.0173809523809523,-31428826825.187656,289.0,0.7351515708410545,10.0,1.0,0.6748277128216583,5.585858585858586,0.0029818918873645,0.6526808870404192,0.1758569299552906,0.0112392582541836,0.0,1.0,0.0060379268567378,1.3381542971897208e-07,0.3169509015287382,0.3902454787075134
mipt_alpha_488,0.0521428571428571,0.0115873015873015,-8283728362.238659,213.0,0.7426913555335928,15.0,1.0,0.9732769894758442,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_489,0.146282142872044,0.0456674564778662,-28871620312.52639,253.0,0.8325800297556338,6.0,1.0,0.698903586932097,335.0,0.0001492537313432,2.818714384378307e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0030054175538982,3.275950203403345e-09,-0.0267562195141396,-0.004234643804392
mipt_alpha_49,0.0992857142857142,0.0305494505494505,-43348846223.774216,247.0,0.7150895221998954,5.0,1.0,0.7403866482655519,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_490,0.1935714285714285,0.0752777777777777,-900315607.2554466,44.0,0.8077925446192212,397.0,1.0,0.8584626805736757,136.5,0.0014205068931437,0.9565977693390358,0.1862891207153502,0.1475440976933514,0.0,1.0,0.9274804759355882,5.831764890719311e-09,6.122898630991972,-3.7571585891347343
mipt_alpha_491,0.1228571428571428,0.0573333333333333,-26260154867.79486,255.0,0.7593637275472015,8.0,1.0,0.773392777974244,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_492,0.0757142857142857,0.0688311688311688,-33923878363.71916,267.0,0.7780195758168645,8.0,1.0,0.7227983172259517,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_493,0.2407142857142857,0.0114625850340136,-45096634764.38731,244.0,0.7518532774555157,58.0,1.0,0.9093962566131106,122.2,0.0015829941203075,0.8794432246795943,0.0894187779433681,0.0736770691994572,0.0,1.0,0.8221105320989062,1.2044107792517448e-08,2.4837328590644816,-0.4898565529015305
mipt_alpha_494,0.1228571428571428,0.0573333333333333,-52924386188.71489,265.0,0.7245532509058286,4.0,1.0,0.4913382458474591,133.4,0.0005698778833107,0.0004797541260104,0.0059612518628912,0.0005698778833107,0.0,1.0,0.0051027406347985,1.2705594802485972e-08,-0.0738258867642591,0.0655197015018767
mipt_alpha_495,0.0757142857142857,0.0137662337662337,-26280847054.273872,64.0,0.596789513350178,320.0,1.0,1.1101689776261976,222.33333333333331,0.0009513040856324,0.2748993690075185,0.0059612518628912,0.0014789687924016,0.0,1.0,0.060846413713013,1.0962687462530725e-08,0.179564631521039,-0.119913321056608
mipt_alpha_496,0.1228571428571428,0.0327619047619047,-41349093951.65578,270.0,0.8307051188436305,5.0,1.0,0.5771194117326444,133.0,0.0011909587863153,0.1244688376789102,0.0089418777943368,0.0014337403889642,0.0,1.0,0.0041867081850857,1.8886737648846333e-08,0.0094281219347433,0.0274755783532177
mipt_alpha_497,0.0757142857142857,0.0206493506493506,-14452661076.428247,247.0,0.7514129321984704,14.0,1.0,0.8466139464665925,5.455445544554456,0.002651333679526,0.6743918665443178,0.1788375558867362,0.0107688828584351,0.0,1.0,0.0068439552311775,1.3289053956786636e-07,0.326265174505107,0.4042446087722707
mipt_alpha_498,0.1699999999999999,0.0299999999999999,-22680951189.898308,244.0,0.7483366957702555,66.0,1.0,0.9582420213329012,68.11111111111111,0.0018166742047339,0.7903291596384161,0.0864381520119225,0.0684531886024423,0.0,1.0,0.7478758675036086,1.8462612027048224e-08,2.4072386351018684,-0.5779902214828424
mipt_alpha_499,0.0992857142857142,0.0687362637362637,-35560677502.59143,291.0,0.8464239849804391,6.0,1.0,0.938589249517889,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_5,0.1228571428571428,0.0409523809523809,-28117707052.417294,253.0,0.8093214206223562,12.0,1.0,0.6839822292326582,331.0,0.0021795065078647,0.8379900604742684,0.0134128166915052,0.0060289461781999,0.0,1.0,0.245190703850075,1.3328405851604702e-08,-0.3917671397901595,-0.2217290019761757
mipt_alpha_50,0.0992857142857142,0.0381868131868131,-33845405268.852394,225.0,0.7077415966790108,6.0,1.0,0.8963503703805581,333.0,0.0011516491615994,0.7987814704344016,0.007451564828614,0.003731343283582,0.0,1.0,0.1052863139496224,1.094767051938608e-08,-0.3282581034440949,-0.3469243066690005
mipt_alpha_500,0.1699999999999999,0.0399999999999999,-29915345929.574104,231.0,0.7570331393983789,71.0,1.0,0.922209775460658,201.0,0.0019724609276848,0.9393599661395012,0.1013412816691505,0.0843916779737675,0.0,1.0,0.8756822674481614,5.719929080803637e-09,1.403470685190137,2.041945263730596
mipt_alpha_501,0.2171428571428571,0.0325714285714285,-47344854495.53177,269.0,0.7856985816511932,24.0,1.0,0.8634908262150099,129.0,0.0027490493659647,0.7244723240125603,0.0387481371087928,0.0254409769335142,0.0,1.0,0.5195295122539583,1.6331343506481643e-08,-0.2581713744825192,0.8203723584483852
mipt_alpha_502,0.1935714285714285,0.0537698412698412,-19585823919.879944,221.0,0.6878255845517567,78.0,1.0,0.8502990730665272,147.75,0.0024546738808762,0.9261108523400612,0.1192250372578241,0.0955269109000452,0.0,1.0,0.851571256100005,1.4139465529515634e-08,3.744905936260077,-2.8363228846016746
mipt_alpha_503,0.0757142857142857,0.0481818181818181,-31708209077.14124,267.0,0.7875607654504334,6.0,1.0,0.5332552240124321,335.0,0.0001492537313432,2.818714384378307e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0025189646980418,3.2805260991643363e-09,-0.0058690694416698,0.0239176132575745
mipt_alpha_504,0.0992857142857142,0.0763736263736263,-22866199212.363583,271.0,0.7148348131510645,5.0,1.0,0.7454208086919706,335.0,0.0001492537313432,2.818714384378307e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0025189646981494,3.2805260991634942e-09,-0.003752425804258,0.0248617100661424
mipt_alpha_505,0.1699999999999999,0.0399999999999999,-38431603749.43349,242.0,0.7133863415035145,80.0,1.0,0.7201527259657665,295.0,0.0002939846223428,0.96321281153375,0.1207153502235469,0.1040117593848937,0.0,1.0,0.9379871755972864,4.451819502315613e-09,-4.683577831403015,-4.534783418093506
mipt_alpha_506,0.1935714285714285,0.043015873015873,-32189151156.392586,153.0,0.5695608365839363,207.0,1.0,1.056873253322617,335.0,0.0001492537313432,0.0,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0212730513042944,3.0792660777094812e-09,0.0643548038085084,-0.067779464710677
mipt_alpha_507,0.0757142857142857,0.0068831168831168,-30108272883.42062,211.0,0.7380910696157458,19.0,1.0,0.9543604565319732,108.0,0.0027062778140721,0.6743092414015517,0.0342771982116244,0.0201673450927182,0.0,1.0,0.3044679445971124,2.9597502865238264e-08,-0.0238334084207147,0.4357502363463187
mipt_alpha_508,0.0992628982894133,0.0229015586614238,-37589292762.4848,107.0,0.6446277162960139,262.0,1.0,1.0388169013669744,335.0,0.0001492537313432,2.8187143844005117e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0164075397278339,3.125881171485778e-09,0.060560349295025,-0.062791792504039
mipt_alpha_509,0.1699999999999999,0.0599999999999999,-30171806859.689594,239.0,0.7604827942545069,59.0,1.0,0.9013985859183136,87.0,0.0024337906427458,0.8359003238513416,0.0923994038748137,0.0716101311623699,0.0,1.0,0.795030834956742,1.7460566306255933e-08,1.5775837484249782,1.3493920631089928
mipt_alpha_51,0.0757142857142857,0.0412987012987012,-48121847676.72873,269.0,0.809838873141477,6.0,1.0,0.6308036678105262,335.0,0.0001492537313432,2.818714384378307e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0060960581882367,3.2497841412518454e-09,-0.0340420743486925,-0.016634574628956
mipt_alpha_510,0.0992857142857142,0.0610989010989011,-41599923840.61015,141.0,0.5688148900227258,233.0,1.0,1.0560158834621411,223.0,0.0002939846223428,3.781665540036894e-05,0.0029806259314456,0.0002939846223428,0.0,1.0,0.0064982419627972,6.406626597058346e-09,0.0895864441264859,-0.0545342502303762
