,naming_orig,RMSE,RMSSE,SMAPE,RMSE_model,RMSSE_model,SMAPE_model
274,mipt_alpha_246,1926688.926638652,0.6985105075945706,15.13088196516037,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,TFTTuningObjective_gl
275,mipt_alpha_247,1122836.3117177854,0.7954396782827609,12.159765511751177,Prophet,Prophet,Prophet
276,mipt_alpha_248,990488.9115502504,0.6195632101541775,27.641406655311584,DeepARTuningObjective_gl,BaselineMean,TFTTuningObjective_gl
277,mipt_alpha_249,1121321.6138396692,0.730089639368519,29.13479804992676,NeuralProphet,NeuralProphet,Prophet
278,mipt_alpha_25,1409059.9065192367,0.5540948696826998,13.477829098701475,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_30lags_gl,NeuralProphet
279,mipt_alpha_250,1617543.8955255589,0.7390719987833093,17.349299788475037,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl
280,mipt_alpha_251,2177868.9009579984,0.8825238969251157,10.213696211576462,TFTTuningObjective_gl,TFTTuningObjective_gl,NeuralProphet
281,mipt_alpha_252,1959746.8665274093,0.6336719547973432,16.27093106508255,LightAutoML_mult_gl,LightAutoML_mult_gl,CatBoostDirectPipelineEtna_30lags_gl
282,mipt_alpha_253,1743608.614284754,0.957127340549877,18.887987732887268,TFTTuningObjective_gl,TFTTuningObjective_gl,LightAutoML
283,mipt_alpha_254,1285584.0819425231,0.5310582958640514,15.209469199180605,Prophet,Prophet,LightAutoML
284,mipt_alpha_255,1546278.0604587262,0.655607510063464,31.856852769851685,NeuralProphet,NeuralProphet,Prophet
285,mipt_alpha_256,834745.9326621484,0.7325287835573808,19.67802196741104,NeuralProphet,NeuralProphet,NeuralProphet
286,mipt_alpha_257,1063547.555653249,1.1518870426844872,48.25749397277832,CatBoostAutoRegressivePipelineEtna_30lags_gl,CatBoostAutoRegressivePipelineEtna_30lags,TFTTuningObjective_gl
287,mipt_alpha_258,734624.9750396457,0.5971398420111698,21.42458558082581,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags
288,mipt_alpha_259,1100372.1587172225,0.7319700792813825,22.01962172985077,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_30lags_gl,LSTNetTuningObjective_gl
289,mipt_alpha_26,1556268.1961153096,0.7490576034203115,18.12628358602524,TFTTuningObjective_gl,TFTTuningObjective_gl,LightAutoML_mult_gl
290,mipt_alpha_260,2021575.2525909096,0.8473141022360909,12.146470695734024,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
291,mipt_alpha_261,1337376.9796852344,0.5846166723467497,17.267997562885284,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_30lags_gl
292,mipt_alpha_262,884759.4811698827,0.7946741995249978,20.531585812568665,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_30lags_gl,Prophet
293,mipt_alpha_263,1631819.9869348337,0.8862846290411401,19.77855414152145,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl
294,mipt_alpha_264,2503623.250072582,0.8014497882900502,19.391390681266785,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,TFTTuningObjective_gl
295,mipt_alpha_265,1133272.7637210735,0.478646602814198,16.74186736345291,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,TFTTuningObjective_gl
296,mipt_alpha_266,1681546.907782236,0.954645408667716,20.02942264080048,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_30lags_gl
297,mipt_alpha_267,359396.32941920817,0.5196784085602353,33.724066615104675,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,Prophet
298,mipt_alpha_268,684294.1773009617,0.5835236341282112,17.300452291965485,DeepARTuningObjective_gl,DeepARTuningObjective_gl,DeepARTuningObjective_gl
299,mipt_alpha_269,1327279.2476882923,0.8022134036777603,16.389216482639313,LightAutoML_mult_gl,LightAutoML_mult_gl,CatBoostDirectPipelineEtna_horizonlags_gl
300,mipt_alpha_27,1783882.4324310164,1.211000104896735,23.26044887304306,NeuralProphet,NeuralProphet,NeuralProphet
301,mipt_alpha_270,1771197.7510374158,0.5903615881024946,13.942427933216097,CatBoostAutoRegressivePipelineEtna_30lags,CatBoostAutoRegressivePipelineEtna_30lags,CatBoostAutoRegressivePipelineEtna_30lags
302,mipt_alpha_271,1686412.8193820158,0.7242250474002948,15.091422200202942,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_horizonlags_gl
303,mipt_alpha_272,3176350.120993591,1.0129296737048397,23.20789843797684,Prophet,Prophet,CatBoostDirectPipelineEtna_30lags
304,mipt_alpha_273,1267617.8575706482,0.9700213880483304,18.10668855905533,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML
305,mipt_alpha_274,364414.0554918265,0.7009345973806358,14.493490755558014,LightAutoML_mult_gl,LightAutoML,LightAutoML_mult_gl
306,mipt_alpha_275,1401767.2667315356,0.5530371019631095,11.628210544586182,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl
307,mipt_alpha_276,1511355.6624117305,0.7177440895654457,12.006904184818268,LightAutoML,LightAutoML,CatBoostDirectPipelineEtna_30lags_gl
308,mipt_alpha_277,1463432.368733178,0.5291749263946491,15.263631939888,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,NeuralProphet
309,mipt_alpha_278,2285566.164873815,0.665142111645122,17.84982830286026,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_30lags
310,mipt_alpha_279,1332959.5755610894,0.8147461522080391,14.169926941394806,LightAutoML_mult_gl,Prophet,TFTTuningObjective_gl
311,mipt_alpha_28,2218113.414507022,0.5787302021263077,13.313448429107666,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,Prophet
312,mipt_alpha_280,1554578.4595034115,0.5746231608789534,13.702225685119627,LightAutoML_mult_gl,LightAutoML_mult_gl,DeepARTuningObjective_gl
313,mipt_alpha_281,1118297.78394129,1.2050513085687162,15.763024985790253,NeuralProphet_gl,NeuralProphet_gl,LightAutoML_mult_gl
314,mipt_alpha_282,1055840.9577204324,0.8097140379058733,47.59076833724976,CatBoostAutoRegressivePipelineEtna_30lags,CatBoostAutoRegressivePipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags_gl
315,mipt_alpha_283,2213309.141715183,0.6422978054326054,35.10843217372894,NeuralProphet,NeuralProphet,CatBoostDirectPipelineEtna_30lags
316,mipt_alpha_284,2415608.4035488865,0.8956188921801238,19.125890731811523,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags
317,mipt_alpha_285,1179881.0325384506,0.6064067977539415,15.692821145057678,TFTTuningObjective_gl,TFTTuningObjective_gl,CatBoostDirectPipelineEtna_horizonlags_gl
318,mipt_alpha_286,1474662.129796517,0.5458690040877123,18.43007355928421,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_30lags_gl,CatBoostAutoRegressivePipelineEtna_30lags_gl
319,mipt_alpha_287,1025961.1619939615,0.7543814999945452,15.837298333644869,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_30lags_gl
320,mipt_alpha_288,1840746.1710686784,0.6174801399967219,9.862632304430008,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,NeuralProphet
321,mipt_alpha_289,1886845.3212110416,0.9603360821646844,14.28663432598114,CatBoostAutoRegressivePipelineEtna_30lags_gl,Prophet,Prophet
322,mipt_alpha_29,1145726.391240073,0.6243482699412175,10.946562141180038,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
323,mipt_alpha_290,1205834.8409894283,0.5231620683044397,29.5398086309433,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags_gl
324,mipt_alpha_291,959058.8581395826,0.606875571481683,13.533943891525269,LightAutoML,LightAutoML,NeuralProphet
325,mipt_alpha_292,1401114.8720244176,0.7893087610616554,13.521164655685425,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl
326,mipt_alpha_293,1512640.7243493083,0.602733519475111,13.392584025859833,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,NeuralProphet
327,mipt_alpha_294,2918546.9492828106,0.8142008068478286,18.03741008043289,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl
328,mipt_alpha_295,959147.0728350268,0.7621830094446672,15.766333043575289,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,NeuralProphet_gl
329,mipt_alpha_296,1765718.5375342243,0.723601257641409,13.588094711303713,CatBoostAutoRegressivePipelineEtna_30lags_gl,CatBoostAutoRegressivePipelineEtna_30lags_gl,LSTNetTuningObjective_gl
330,mipt_alpha_297,1853744.558402802,0.7392869129215486,12.649565935134888,Prophet,Prophet,NeuralProphet
331,mipt_alpha_298,825370.5603666755,0.8132612800093617,33.18448066711426,CatBoostAutoRegressivePipelineEtna_3lags_gl,CatBoostAutoRegressivePipelineEtna_3lags_gl,LSTNetTuningObjective_gl
332,mipt_alpha_299,1718907.7631938253,0.7206279141030778,12.45867758989334,CatBoostAutoRegressivePipelineEtna_30lags,CatBoostAutoRegressivePipelineEtna_30lags,TFTTuningObjective_gl
333,mipt_alpha_3,767274.366531295,0.8061290550275999,31.72522485256195,CatBoostAutoRegressivePipelineEtna_30lags,CatBoostAutoRegressivePipelineEtna_30lags,CatBoostAutoRegressivePipelineEtna_horizonlags_gl
334,mipt_alpha_30,1430872.6513956438,1.0188669292932988,29.06563580036164,CatBoostAutoRegressivePipelineEtna_30lags_gl,CatBoostAutoRegressivePipelineEtna_30lags_gl,CatBoostAutoRegressivePipelineEtna_30lags_gl
335,mipt_alpha_300,1772849.813018576,1.0582915352909177,12.73968368768692,CatBoostDirectPipelineEtna_3lags,CatBoostDirectPipelineEtna_3lags,Prophet
336,mipt_alpha_301,1890038.6205916533,0.9120923556122988,12.769652903079988,LightAutoML_mult_gl,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags
337,mipt_alpha_302,679431.8612958918,0.860006567589522,19.50195729732513,Prophet,Prophet,CatBoostDirectPipelineEtna_30lags_gl
338,mipt_alpha_303,1131710.0148147494,0.6171187060646384,17.731240391731262,NeuralProphet,NeuralProphet,NeuralProphet
339,mipt_alpha_304,1139189.990068382,1.4649300311414868,26.038607954978943,CatBoostAutoRegressivePipelineEtna_30lags_gl,Prophet,LSTNetTuningObjective_gl
340,mipt_alpha_305,1119608.0905173917,0.6381028269287901,12.96408325433731,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_30lags,CatBoostAutoRegressivePipelineEtna_30lags
341,mipt_alpha_306,1763852.9299961491,0.7855447332183408,26.40414535999298,LightAutoML_mult_gl,CatBoostAutoRegressivePipelineEtna_30lags,TFTTuningObjective_gl
342,mipt_alpha_307,1561454.4509219602,0.6453972847226304,13.086949288845062,NeuralProphet,NeuralProphet,NeuralProphet
343,mipt_alpha_308,1564669.0680600803,1.0164731969463925,16.40973389148712,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,Prophet,CatBoostAutoRegressivePipelineEtna_horizonlags_gl
344,mipt_alpha_309,3668454.810799773,1.473386491691651,45.64921259880066,CatBoostAutoRegressivePipelineEtna_3lags_gl,CatBoostAutoRegressivePipelineEtna_3lags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags
345,mipt_alpha_31,2433849.933884996,0.7457501124167445,13.514262437820436,Prophet,Prophet,TFTTuningObjective_gl
346,mipt_alpha_310,960680.9915304872,0.9734353983081396,31.211519241333008,CatBoostAutoRegressivePipelineEtna_3lags,CatBoostAutoRegressivePipelineEtna_3lags,NeuralProphet_gl
347,mipt_alpha_311,1179774.048821214,0.6036770231513726,16.00114405155182,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,TFTTuningObjective_gl
348,mipt_alpha_312,1908764.9783207988,0.6083821486391486,12.662214040756226,NeuralProphet_gl,NeuralProphet_gl,NeuralProphet_gl
349,mipt_alpha_313,1659211.1076966668,0.762228115379091,15.760523080825806,LightAutoML_mult_gl,LightAutoML_mult_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl
350,mipt_alpha_314,2665848.0564533304,0.65365683994922,29.77868020534516,LightAutoML,LightAutoML,LSTNetTuningObjective_gl
351,mipt_alpha_315,1306395.2150800307,1.346960621188512,22.454898059368134,NeuralProphet_gl,CatBoostAutoRegressivePipelineEtna_horizonlags,Prophet
352,mipt_alpha_316,1788959.138824585,0.6142901388181989,17.131701111793518,DeepARTuningObjective_gl,DeepARTuningObjective_gl,DeepARTuningObjective_gl
353,mipt_alpha_317,1732821.471482853,1.0268424462888828,19.28171068429947,CatBoostAutoRegressivePipelineEtna_30lags_gl,CatBoostAutoRegressivePipelineEtna_30lags_gl,TFTTuningObjective_gl
354,mipt_alpha_318,1375181.0563907577,0.6828415411959565,17.86843091249466,DeepARTuningObjective_gl,DeepARTuningObjective_gl,NeuralProphet
355,mipt_alpha_319,1418069.2460384294,0.5880800500348935,12.77911514043808,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
356,mipt_alpha_32,1631615.4728170482,0.5804861918987723,14.061777293682098,LightAutoML_mult_gl,LightAutoML_mult_gl,CatBoostDirectPipelineEtna_30lags_gl
357,mipt_alpha_320,1998042.1982330603,0.9373048505540068,16.96671098470688,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl
358,mipt_alpha_321,1523215.6610959591,0.701176560491842,14.709827303886414,NeuralProphet,NeuralProphet,NeuralProphet
359,mipt_alpha_322,1176823.173340838,0.6651007593835421,20.9642693400383,NeuralProphet,NeuralProphet,TFTTuningObjective_gl
360,mipt_alpha_323,1198563.676726439,0.6964917984607947,18.89470666646957,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl
361,mipt_alpha_324,762948.6787877675,0.9683472168919104,17.438843846321106,TFTTuningObjective_gl,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags_gl
362,mipt_alpha_325,2044259.2396699595,0.5894244685498662,11.951713263988497,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl
363,mipt_alpha_326,2261034.5503242537,0.7966683939574135,20.728585124015808,DeepARTuningObjective_gl,CatBoostDirectPipelineEtna_3lags,DeepARTuningObjective_gl
364,mipt_alpha_327,2444108.782705058,0.7798978001980731,16.866059601306915,DeepARTuningObjective_gl,CatBoostAutoRegressivePipelineEtna_horizonlags,TFTTuningObjective_gl
365,mipt_alpha_328,2610269.098378939,0.8260352297436304,12.637852132320404,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl
366,mipt_alpha_329,1762690.783818875,0.5519076957101142,17.61583983898163,NeuralProphet,NeuralProphet,NeuralProphet
367,mipt_alpha_33,1194181.1981236348,0.7198563261046422,13.75695914030075,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
368,mipt_alpha_330,2386488.955338365,0.7283262286487378,19.29666399955749,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
369,mipt_alpha_331,1423771.7044863617,0.5908368913250833,14.393991231918337,LSTNetTuningObjective_gl,NeuralProphet,TFTTuningObjective_gl
370,mipt_alpha_332,1254799.2442203653,1.0018925401613392,20.79473137855529,LightAutoML_mult_gl,CatBoostDirectPipelineEtna_30lags,LightAutoML_mult_gl
371,mipt_alpha_333,1199331.5582540135,0.8126619924218971,18.783219158649445,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,CatBoostDirectPipelineEtna_30lags_gl
372,mipt_alpha_334,803075.1826522844,0.7392820509911132,14.33318257331848,TFTTuningObjective_gl,LightAutoML,TFTTuningObjective_gl
373,mipt_alpha_335,908842.9420840543,0.4928606483583777,13.579139113426208,TFTTuningObjective_gl,CatBoostAutoRegressivePipelineEtna_30lags,TFTTuningObjective_gl
374,mipt_alpha_336,1504537.8524237934,1.153346425207112,22.001352906227112,Prophet,Prophet,LightAutoML_mult_gl
375,mipt_alpha_337,892395.5476715468,0.668684749552007,18.633314967155457,DeepARTuningObjective_gl,DeepARTuningObjective_gl,CatBoostAutoRegressivePipelineEtna_3lags_gl
376,mipt_alpha_338,1100475.963470352,0.6200534931500329,87.72913217544556,LightAutoML,LightAutoML,OLS
377,mipt_alpha_339,1282759.368137298,0.7505212666577872,45.31216025352478,LightAutoML,LightAutoML,LightAutoML
378,mipt_alpha_34,2373023.0659814496,0.6251424725046165,14.130870997905731,DeepARTuningObjective_gl,DeepARTuningObjective_gl,CatBoostDirectPipelineEtna_30lags_gl
379,mipt_alpha_340,1351773.039222191,0.7023841356873747,10.955862700939178,NeuralProphet_gl,NeuralProphet,LightAutoML
380,mipt_alpha_341,1683767.0174985612,1.1032514285346575,53.48998308181763,LightAutoML_mult_gl,LightAutoML_mult_gl,TFTTuningObjective_gl
381,mipt_alpha_342,2178548.267888504,1.389102762388933,24.08919781446457,LightAutoML_mult_gl,LightAutoML_mult_gl,CatBoostDirectPipelineEtna_30lags_gl
382,mipt_alpha_343,1162755.3254025544,0.5352493691655817,31.753867864608765,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags
383,mipt_alpha_344,1450595.260987709,0.7725280030019154,13.171890377998352,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl
384,mipt_alpha_345,1487404.1494308128,0.6096994133821303,14.987298846244812,Prophet,Prophet,Prophet
385,mipt_alpha_346,1796474.7057991102,0.6788195001097319,19.706231355667114,LightAutoML,LightAutoML,CatBoostDirectPipelineEtna_horizonlags
386,mipt_alpha_347,634487.80143987,0.5234277953153001,14.139102399349213,CatBoostAutoRegressivePipelineEtna_3lags_gl,BaselineMean,LSTNetTuningObjective_gl
387,mipt_alpha_348,572217.9836391023,0.7336395215195158,23.484617471694943,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,DeepARTuningObjective_gl
388,mipt_alpha_349,2151436.7938696225,0.7167897932436795,22.83089756965637,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags
389,mipt_alpha_35,1802335.415656032,0.5475891201175922,9.696096926927568,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl
390,mipt_alpha_350,1056992.2862764893,1.0056005498898064,21.55212014913559,LightAutoML_mult_gl,Prophet,LightAutoML_mult_gl
391,mipt_alpha_351,879725.4786352388,0.5111331963453591,18.1043341755867,TFTTuningObjective_gl,Prophet,TFTTuningObjective_gl
392,mipt_alpha_352,2649010.7139866385,0.8008429061797404,20.353494584560394,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl
393,mipt_alpha_353,1683488.0775532683,0.5843324903339884,13.79723995923996,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
394,mipt_alpha_354,1023781.7047320196,0.5449143861599883,8.779153972864151,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,TFTTuningObjective_gl
395,mipt_alpha_355,1196290.4926145657,0.600453328882045,16.784831881523132,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl
396,mipt_alpha_356,764251.1168457655,0.3365393210773003,15.256179869174955,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
397,mipt_alpha_357,1372798.7528199465,0.7286699410567954,19.707614183425903,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags,LightAutoML_mult_gl
398,mipt_alpha_358,1222261.1623773377,0.6524310742839949,11.533258110284804,LightAutoML_mult_gl,LightAutoML,LightAutoML_mult_gl
399,mipt_alpha_359,1029464.6507462022,0.6260112345982316,15.20729511976242,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl
400,mipt_alpha_36,1424402.2658785684,0.7867860275428396,13.952657580375671,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl
401,mipt_alpha_360,2267133.571814418,0.978488204281068,17.993606626987457,DeepARTuningObjective_gl,DeepARTuningObjective_gl,OLS
402,mipt_alpha_361,1383685.8020229882,0.675839975256043,42.36461222171784,LSTNetTuningObjective_gl,CatBoostDirectPipelineEtna_30lags,DeepARTuningObjective_gl
403,mipt_alpha_362,3243483.913295702,1.0498560471527207,21.8241348862648,LightAutoML,LightAutoML,CatBoostAutoRegressivePipelineEtna_horizonlags
404,mipt_alpha_363,1623738.3986344598,0.6715420031317392,13.871972262859344,TFTTuningObjective_gl,TFTTuningObjective_gl,NeuralProphet_gl
405,mipt_alpha_364,1746438.2292471726,0.6227078921216644,9.25384685397148,NeuralProphet_gl,CatBoostAutoRegressivePipelineEtna_horizonlags,NeuralProphet_gl
406,mipt_alpha_365,1087464.557186118,0.5328178098815948,26.266875863075256,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,ARIMAEtna
407,mipt_alpha_366,6666029.219401907,1.8544010207468664,33.58815908432007,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,LightAutoML
408,mipt_alpha_367,1699059.4063116217,0.5658152626943211,12.350419908761978,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_30lags
409,mipt_alpha_368,3717122.538842108,4.285438894430558,29.17413711547852,NeuralProphet,NeuralProphet,CatBoostAutoRegressivePipelineEtna_horizonlags_gl
410,mipt_alpha_369,1612955.542975689,0.8425195045621374,19.71841901540756,NeuralProphet,NeuralProphet,TFTTuningObjective_gl
411,mipt_alpha_37,1465030.1382947725,0.7767536698446575,16.559162735939026,NeuralProphet,NeuralProphet,LSTNetTuningObjective_gl
412,mipt_alpha_370,1323924.2400077127,0.6919413706929545,20.02110928297043,NeuralProphet,NeuralProphet,LightAutoML
413,mipt_alpha_371,2442041.954234202,0.6590779736376662,10.707686841487885,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
414,mipt_alpha_372,2144427.637829731,0.9889868713697938,16.253280639648438,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags
415,mipt_alpha_373,985823.2599081844,0.7503408035126753,14.588047564029694,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_30lags_gl
416,mipt_alpha_374,1201693.3954649165,0.6243459661614801,22.7783665060997,NeuralProphet,NeuralProphet,NeuralProphet
417,mipt_alpha_375,1984771.219396332,0.6977308203294633,16.267292201519012,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
418,mipt_alpha_376,2089876.7557002013,0.7407792389194571,17.58614033460617,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl
419,mipt_alpha_377,1951120.6895566448,0.5815407867409834,15.226975083351135,DeepARTuningObjective_gl,DeepARTuningObjective_gl,Prophet
420,mipt_alpha_378,2048431.6985010752,0.7324395639018901,15.424999594688416,LightAutoML_mult_gl,LightAutoML_mult_gl,CatBoostDirectPipelineEtna_30lags_gl
421,mipt_alpha_379,1400320.0,1.0119835069265386,13.454705476760864,TFTTuningObjective_gl,NeuralProphet,TFTTuningObjective_gl
422,mipt_alpha_38,1640505.1275945466,0.5805615517037261,14.090713858604431,CatBoostAutoRegressivePipelineEtna_30lags,CatBoostAutoRegressivePipelineEtna_30lags,NeuralProphet_gl
423,mipt_alpha_380,461804.54060998576,0.6590960651120343,37.5702440738678,DeepARTuningObjective_gl,BaselineMean,DeepARTuningObjective_gl
424,mipt_alpha_381,1249399.915556264,0.5809296394336554,9.90854948759079,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_30lags_gl
425,mipt_alpha_382,1951712.2347887247,0.7316345620415602,15.209032595157623,LightAutoML,LightAutoML,LSTNetTuningObjective_gl
426,mipt_alpha_383,1551572.8118061365,0.8546519998402555,22.562481462955475,DeepARTuningObjective_gl,CatBoostDirectPipelineEtna_horizonlags,DeepARTuningObjective_gl
427,mipt_alpha_384,1274888.430494214,0.769300936407257,11.52695044875145,CatBoostAutoRegressivePipelineEtna_30lags_gl,LightAutoML,DeepARTuningObjective_gl
428,mipt_alpha_385,1128741.072650411,0.5095392182339851,28.16253900527954,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags
429,mipt_alpha_386,962348.776824702,0.6928210564730283,64.01234865188599,CatBoostAutoRegressivePipelineEtna_3lags_gl,CatBoostAutoRegressivePipelineEtna_3lags_gl,CatBoostAutoRegressivePipelineEtna_3lags
430,mipt_alpha_387,3193444.60062798,1.0205112552494326,24.41912293434143,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags,Prophet
431,mipt_alpha_388,1982381.0230568687,0.7097948127031903,14.635398983955383,TFTTuningObjective_gl,Prophet,LightAutoML_mult_gl
432,mipt_alpha_389,2001505.708538449,0.6385735888186519,14.76481705904007,DeepARTuningObjective_gl,DeepARTuningObjective_gl,DeepARTuningObjective_gl
433,mipt_alpha_39,1506482.458497277,0.6012820591216375,13.124313950538635,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
434,mipt_alpha_390,1920389.6265997689,0.6737042211673105,14.029502868652344,TFTTuningObjective_gl,TFTTuningObjective_gl,CatBoostAutoRegressivePipelineEtna_30lags_gl
435,mipt_alpha_391,2248385.8427022705,1.006153607290882,23.83740395307541,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl
436,mipt_alpha_392,834393.9368523719,0.439611871589569,12.795574963092804,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl
437,mipt_alpha_393,1087594.66143596,0.7446713646823964,20.539063215255737,LSTNetTuningObjective_gl,LightAutoML,NeuralProphet_gl
438,mipt_alpha_394,1238014.0942913373,0.8401758102910445,27.627116441726685,DeepARTuningObjective_gl,DeepARTuningObjective_gl,DeepARTuningObjective_gl
439,mipt_alpha_395,1171851.6255021368,0.5275295889483702,11.28639504313469,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,NeuralProphet_gl
440,mipt_alpha_396,472162.40189155255,0.5200934866694891,48.42250645160675,LightAutoML,LightAutoML,LightAutoML
441,mipt_alpha_397,1088818.9520172763,0.4659930975056665,7.251175493001938,LightAutoML_mult_gl,LightAutoML_mult_gl,CatBoostDirectPipelineEtna_30lags_gl
