,naming_orig,RMSE,RMSSE,SMAPE,CM,RMSE-model,RMSSE-model,SMAPE-model,CM-model
402,mipt_alpha_361,1383685.8020229882,0.675839975256043,42.36461222171784,0.5346197813625528,LSTNetTuningObjective_gl,CatBoostDirectPipelineEtna_30lags,DeepARTuningObjective_gl,BaselineMean
403,mipt_alpha_362,3243483.913295702,1.0498560471527207,21.8241348862648,0.5795683804476385,LightAutoML,LightAutoML,CatBoostAutoRegressivePipelineEtna_horizonlags,OLS
404,mipt_alpha_363,1623738.3986344598,0.6715420031317392,13.871972262859344,0.5668196052751665,TFTTuningObjective_gl,TFTTuningObjective_gl,NeuralProphet_gl,OLS
405,mipt_alpha_364,1746438.2292471726,0.6227078921216644,9.25384685397148,0.5248471325866019,NeuralProphet_gl,CatBoostAutoRegressivePipelineEtna_horizonlags,NeuralProphet_gl,OLS
406,mipt_alpha_365,1087464.557186118,0.5328178098815948,26.266875863075256,0.5130683629498904,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,ARIMAEtna,BaselineMean
407,mipt_alpha_366,6666029.219401907,1.8544010207468664,33.58815908432007,0.6451359227823315,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,LightAutoML,OLS
408,mipt_alpha_367,1699059.4063116217,0.5658152626943211,12.350419908761978,0.5560358233179759,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_30lags,OLS
409,mipt_alpha_368,3717122.538842108,4.285438894430558,29.17413711547852,0.6819285777137394,NeuralProphet,NeuralProphet,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,OLS
410,mipt_alpha_369,1612955.542975689,0.8425195045621374,19.71841901540756,0.5688018165859829,NeuralProphet,NeuralProphet,TFTTuningObjective_gl,BaselineMean
411,mipt_alpha_37,1465030.1382947725,0.7767536698446575,16.559162735939026,0.55709244575658,NeuralProphet,NeuralProphet,LSTNetTuningObjective_gl,OLS
412,mipt_alpha_370,1323924.2400077127,0.6919413706929545,20.02110928297043,0.5633259355767348,NeuralProphet,NeuralProphet,LightAutoML,OLS
413,mipt_alpha_371,2442041.954234202,0.6590779736376662,10.707686841487885,0.5702882921849868,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,OLS
414,mipt_alpha_372,2144427.637829731,0.9889868713697938,16.253280639648438,0.5797132460622834,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags,OLS
415,mipt_alpha_373,985823.2599081844,0.7503408035126753,14.588047564029694,0.5592263909840849,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_30lags_gl,OLS
416,mipt_alpha_374,1201693.3954649165,0.6243459661614801,22.7783665060997,0.5371748991199057,NeuralProphet,NeuralProphet,NeuralProphet,BaselineMean
417,mipt_alpha_375,1984771.219396332,0.6977308203294633,16.267292201519012,0.5610757757611703,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,OLS
418,mipt_alpha_376,2089876.7557002013,0.7407792389194571,17.58614033460617,0.5687260323272869,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,BaselineMean
419,mipt_alpha_377,1951120.6895566448,0.5815407867409834,15.226975083351135,0.5277267988704204,DeepARTuningObjective_gl,DeepARTuningObjective_gl,Prophet,BaselineMean
420,mipt_alpha_378,2048431.6985010752,0.7324395639018901,15.424999594688416,0.5687901867642278,LightAutoML_mult_gl,LightAutoML_mult_gl,CatBoostDirectPipelineEtna_30lags_gl,BaselineMean
421,mipt_alpha_379,1400320.0,1.0119835069265386,13.454705476760864,0.5909672759802292,TFTTuningObjective_gl,NeuralProphet,TFTTuningObjective_gl,OLS
422,mipt_alpha_38,1640505.1275945466,0.5805615517037261,14.090713858604431,0.5557496339687407,CatBoostAutoRegressivePipelineEtna_30lags,CatBoostAutoRegressivePipelineEtna_30lags,NeuralProphet_gl,OLS
423,mipt_alpha_380,461804.54060998576,0.6590960651120343,37.5702440738678,0.518338528934247,DeepARTuningObjective_gl,BaselineMean,DeepARTuningObjective_gl,BaselineMean
424,mipt_alpha_381,1249399.915556264,0.5809296394336554,9.90854948759079,0.5126510982036945,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_30lags_gl,BaselineMean
425,mipt_alpha_382,1951712.2347887247,0.7316345620415602,15.209032595157623,0.5460915668271868,LightAutoML,LightAutoML,LSTNetTuningObjective_gl,OLS
426,mipt_alpha_383,1551572.8118061365,0.8546519998402555,22.562481462955475,0.5520704001555772,DeepARTuningObjective_gl,CatBoostDirectPipelineEtna_horizonlags,DeepARTuningObjective_gl,OLS
427,mipt_alpha_384,1274888.430494214,0.769300936407257,11.52695044875145,0.5518865948548404,CatBoostAutoRegressivePipelineEtna_30lags_gl,LightAutoML,DeepARTuningObjective_gl,BaselineMean
428,mipt_alpha_385,1128741.072650411,0.5095392182339851,28.16253900527954,0.5292709938273561,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags,BaselineMean
429,mipt_alpha_386,962348.776824702,0.6928210564730283,64.01234865188599,0.5911264809400303,CatBoostAutoRegressivePipelineEtna_3lags_gl,CatBoostAutoRegressivePipelineEtna_3lags_gl,CatBoostAutoRegressivePipelineEtna_3lags,BaselineMean
430,mipt_alpha_387,3193444.60062798,1.0205112552494326,24.41912293434143,0.5846197841029598,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags,Prophet,OLS
431,mipt_alpha_388,1982381.0230568687,0.7097948127031903,14.635398983955383,0.5668224102943389,TFTTuningObjective_gl,Prophet,LightAutoML_mult_gl,OLS
432,mipt_alpha_389,2001505.708538449,0.6385735888186519,14.76481705904007,0.5507152128902204,DeepARTuningObjective_gl,DeepARTuningObjective_gl,DeepARTuningObjective_gl,BaselineMean
433,mipt_alpha_39,1506482.458497277,0.6012820591216375,13.124313950538635,0.5498653503316582,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,BaselineMean
434,mipt_alpha_390,1920389.6265997689,0.6737042211673105,14.029502868652344,0.558966014670518,TFTTuningObjective_gl,TFTTuningObjective_gl,CatBoostAutoRegressivePipelineEtna_30lags_gl,OLS
435,mipt_alpha_391,2248385.8427022705,1.006153607290882,23.83740395307541,0.5701120806797628,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,BaselineMean
436,mipt_alpha_392,834393.9368523719,0.439611871589569,12.795574963092804,0.5239332695719068,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,BaselineMean
437,mipt_alpha_393,1087594.66143596,0.7446713646823964,20.539063215255737,0.5385875120967213,LSTNetTuningObjective_gl,LightAutoML,NeuralProphet_gl,BaselineMean
438,mipt_alpha_394,1238014.0942913373,0.8401758102910445,27.627116441726685,0.5669399323803676,DeepARTuningObjective_gl,DeepARTuningObjective_gl,DeepARTuningObjective_gl,BaselineMean
439,mipt_alpha_395,1171851.6255021368,0.5275295889483702,11.28639504313469,0.5342601147955265,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,NeuralProphet_gl,OLS
440,mipt_alpha_396,472162.40189155255,0.5200934866694891,48.42250645160675,0.5352697185811308,LightAutoML,LightAutoML,LightAutoML,BaselineMean
441,mipt_alpha_397,1088818.9520172763,0.4659930975056665,7.251175493001938,0.5382330588599478,LightAutoML_mult_gl,LightAutoML_mult_gl,CatBoostDirectPipelineEtna_30lags_gl,OLS
442,mipt_alpha_398,1433119.3251310233,0.9482555659527384,18.794338405132294,0.5823279500845289,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_30lags_gl,OLS
443,mipt_alpha_399,859162.5073383964,0.7037966349233552,14.907056093215942,0.5370712217575334,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_30lags,CatBoostDirectPipelineEtna_horizonlags_gl,BaselineMean
444,mipt_alpha_4,1564203.1548874974,0.7630517099743777,15.292933583259584,0.5660103355479382,LightAutoML_mult_gl,LightAutoML_mult_gl,TFTTuningObjective_gl,BaselineMean
445,mipt_alpha_40,995912.9145542796,0.8194768328170332,14.962808787822723,0.5629024841860657,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,OLS
446,mipt_alpha_400,2222155.618989813,0.7506841566546246,18.918107450008392,0.5576745360842408,NeuralProphet,NeuralProphet,NeuralProphet,BaselineMean
447,mipt_alpha_401,1140466.2374029316,0.4950354646867678,17.50751882791519,0.5049486319213791,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,BaselineMean
448,mipt_alpha_402,1557818.3719548308,0.7820709679820633,16.86139553785324,0.5748999388638091,Prophet,Prophet,CatBoostAutoRegressivePipelineEtna_horizonlags,OLS
449,mipt_alpha_403,2126323.486599346,0.8151321592463598,17.757733166217804,0.5595228534231774,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags,DeepARTuningObjective_gl,OLS
450,mipt_alpha_404,2344213.568536792,0.6104016220455233,11.78220734000206,0.5775294112547069,LightAutoML_mult_gl,LightAutoML_mult_gl,CatBoostDirectPipelineEtna_30lags_gl,BaselineMean
451,mipt_alpha_405,1070171.862085712,0.5196655210054301,42.25829839706421,0.5020414205992014,CatBoostAutoRegressivePipelineEtna_30lags,CatBoostAutoRegressivePipelineEtna_30lags,CatBoostDirectPipelineEtna_horizonlags,BaselineMean
452,mipt_alpha_406,1602988.354253393,0.9090138963190456,14.891675114631653,0.5752450849171296,LightAutoML_mult_gl,CatBoostDirectPipelineEtna_horizonlags,DeepARTuningObjective_gl,BaselineMean
453,mipt_alpha_407,1240542.243040518,0.9583265001748116,44.530391693115234,0.5654880808985023,DeepARTuningObjective_gl,DeepARTuningObjective_gl,NeuralProphet,OLS
454,mipt_alpha_408,873559.8549017692,1.1585001894600455,11.1137256026268,0.609009402055957,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,OLS
455,mipt_alpha_409,1711602.4456537797,0.5634721279374048,20.40057480335236,0.5297930134941833,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,DeepARTuningObjective_gl,BaselineMean
456,mipt_alpha_41,1852832.9967355395,0.6905818049995298,18.14658790826797,0.5372748704957174,LightAutoML,LightAutoML,Prophet,BaselineMean
457,mipt_alpha_410,1772105.5217339627,0.8476167882652033,17.69469678401947,0.5698906191873208,NeuralProphet,NeuralProphet,NeuralProphet,BaselineMean
458,mipt_alpha_411,1781598.6685581014,0.6624595206281111,13.668102025985718,0.5682934528199302,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_30lags_gl,BaselineMean
459,mipt_alpha_412,530155.696376074,0.660782660450106,14.738158881664276,0.5448325093870758,NeuralProphet,NeuralProphet,LightAutoML,OLS
460,mipt_alpha_413,1925174.535397765,0.7684068424823275,18.682898581027985,0.5353654465673916,TFTTuningObjective_gl,CatBoostDirectPipelineEtna_30lags,TFTTuningObjective_gl,BaselineMean
461,mipt_alpha_414,2674909.0015894,0.972740480549689,24.90437775850296,0.565348007521546,CatBoostAutoRegressivePipelineEtna_3lags_gl,CatBoostAutoRegressivePipelineEtna_3lags_gl,NeuralProphet,BaselineMean
462,mipt_alpha_415,934391.0925602834,0.9089840404614168,15.347439050674438,0.5605981454567064,CatBoostDirectPipelineEtna_horizonlags_gl,Prophet,Prophet,OLS
463,mipt_alpha_416,598181.264835334,0.7680902969383516,14.2061248421669,0.5535926029023854,Prophet,Prophet,NeuralProphet,BaselineMean
464,mipt_alpha_417,1219189.7801146463,0.5564575809722035,19.18099820613861,0.5280058171907204,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,CatBoostDirectPipelineEtna_horizonlags_gl,BaselineMean
465,mipt_alpha_418,1514587.8214220528,0.6474396226674098,14.01515007019043,0.5513604488096364,NeuralProphet_gl,NeuralProphet_gl,TFTTuningObjective_gl,OLS
466,mipt_alpha_419,891234.0997425985,0.5715781226830889,18.5698464512825,0.5395645708692947,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,BaselineMean
467,mipt_alpha_42,1664759.7133424392,0.8846901310688607,13.621845841407776,0.5966712033859433,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,OLS
468,mipt_alpha_420,786423.9999593095,0.5018591862798819,48.538029193878174,0.49735385730262904,Prophet,Prophet,CatBoostDirectPipelineEtna_horizonlags_gl,BaselineMean
469,mipt_alpha_421,1513343.9945868223,1.0528568285002389,19.121791422367096,0.601216538231409,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,OLS
470,mipt_alpha_422,744514.1538694883,0.7718104525832665,11.172952502965927,0.5430332930921218,LightAutoML_mult_gl,CatBoostAutoRegressivePipelineEtna_30lags,LightAutoML_mult_gl,OLS
471,mipt_alpha_423,2041662.257608736,0.742892596935922,23.783423006534576,0.560986902140435,LightAutoML_mult_gl,LightAutoML_mult_gl,TFTTuningObjective_gl,OLS
472,mipt_alpha_424,881360.1148770008,0.635230230609643,13.717235624790192,0.5391871133568565,CatBoostAutoRegressivePipelineEtna_30lags,CatBoostAutoRegressivePipelineEtna_30lags,LightAutoML_mult_gl,BaselineMean
473,mipt_alpha_425,934355.7074433698,0.4346285432060616,11.58514842391014,0.5183738292834159,DeepARTuningObjective_gl,DeepARTuningObjective_gl,DeepARTuningObjective_gl,BaselineMean
474,mipt_alpha_426,1387002.188249175,0.6106437376849639,12.69836574792862,0.538689702946597,NeuralProphet_gl,NeuralProphet_gl,LSTNetTuningObjective_gl,BaselineMean
475,mipt_alpha_427,1468331.1997829373,0.7612473313175939,12.90622353553772,0.5540739267540998,LightAutoML_mult_gl,Prophet,LightAutoML_mult_gl,BaselineMean
476,mipt_alpha_428,3399481.208645813,0.9257773265757316,27.689945697784424,0.5899223882122755,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,OLS
477,mipt_alpha_429,1533072.752016681,0.8012828196311462,12.72229552268982,0.5801821247506965,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,OLS
478,mipt_alpha_43,800231.3905365122,0.838387935906321,19.748881459236145,0.5761612985722122,LightAutoML,LightAutoML,LightAutoML_mult_gl,OLS
479,mipt_alpha_430,4010616.366890256,1.0518897958447528,15.372399985790253,0.6011805782443702,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,OLS
480,mipt_alpha_431,1439290.7849965552,0.9555134256171256,47.45428264141083,0.5739710510708442,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,LightAutoML_mult_gl,OLS
481,mipt_alpha_432,1587412.8786273594,0.6354359477140576,14.064274728298187,0.527900114770279,Prophet,Prophet,CatBoostDirectPipelineEtna_horizonlags,BaselineMean
482,mipt_alpha_433,1613976.3582902942,0.5254859928798563,9.530342370271685,0.5338334511769665,LightAutoML,LightAutoML,LightAutoML,OLS
483,mipt_alpha_434,2390088.609008461,1.2318604541843925,23.915012180805206,0.5994045198784461,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,OLS
484,mipt_alpha_435,1094507.0955786444,1.0928387592754916,26.42329931259156,0.5804516380398519,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,DeepARTuningObjective_gl,BaselineMean
485,mipt_alpha_436,1547991.844691696,0.6858370424904149,16.053830087184906,0.534760370284165,Prophet,Prophet,DeepARTuningObjective_gl,OLS
486,mipt_alpha_437,2374612.3945974847,1.0488633547288568,17.16417372226715,0.5963557499763392,NeuralProphet,NeuralProphet,LightAutoML_mult_gl,OLS
487,mipt_alpha_438,1167178.8210278663,0.8295793657739359,12.267768383026125,0.5626765865938343,TFTTuningObjective_gl,TFTTuningObjective_gl,NeuralProphet,OLS
488,mipt_alpha_439,1140680.271529231,0.5758976311787762,9.519823640584946,0.5118499922718686,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,BaselineMean
489,mipt_alpha_44,1357983.4114568557,0.5574542815132948,13.79837691783905,0.5452391079417396,LightAutoML,LightAutoML,LightAutoML,OLS
490,mipt_alpha_440,1791846.5397148272,0.6176588096374795,14.47608321905136,0.551503004076581,NeuralProphet,NeuralProphet,TFTTuningObjective_gl,OLS
491,mipt_alpha_441,993566.8699146524,0.6801651114998688,15.02988189458847,0.5471282074325395,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags,BaselineMean
492,mipt_alpha_442,1474735.5006671536,0.6527961638473087,17.34168529510498,0.5456729531200168,NeuralProphet,NeuralProphet,CatBoostDirectPipelineEtna_horizonlags_gl,BaselineMean
493,mipt_alpha_443,1363018.0956568406,0.8243116988138889,23.49812686443329,0.56454808828065,DeepARTuningObjective_gl,DeepARTuningObjective_gl,DeepARTuningObjective_gl,BaselineMean
494,mipt_alpha_444,1339741.7035831944,0.7133369552883063,17.041505873203278,0.5415290198678209,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,BaselineMean
495,mipt_alpha_445,2670137.384618252,0.6458048639765321,27.77874767780304,0.5388413636805655,DeepARTuningObjective_gl,DeepARTuningObjective_gl,DeepARTuningObjective_gl,BaselineMean
496,mipt_alpha_446,1496840.6471445116,0.7721428237552412,47.54958152770996,0.565723774920594,Prophet,Prophet,TFTTuningObjective_gl,OLS
497,mipt_alpha_447,2811294.3257481954,1.0673748205338605,28.41445803642273,0.5869097669776129,LSTNetTuningObjective_gl,LightAutoML,LSTNetTuningObjective_gl,BaselineMean
498,mipt_alpha_448,1845564.7053408884,0.8234177891304143,24.86247718334198,0.5711886684317076,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,CatBoostDirectPipelineEtna_horizonlags_gl,BaselineMean
499,mipt_alpha_449,882483.98570399,0.5527104731833222,10.870713740587234,0.5461735999627267,Prophet,Prophet,Prophet,OLS
500,mipt_alpha_45,1790785.0509985837,0.6425721612739506,17.140160501003265,0.5485674502134069,LightAutoML_mult_gl,LightAutoML_mult_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,OLS
501,mipt_alpha_450,1221741.5407720243,0.8878523669817102,23.38402718305588,0.5633770249267346,TFTTuningObjective_gl,TFTTuningObjective_gl,CatBoostDirectPipelineEtna_horizonlags,BaselineMean
502,mipt_alpha_451,1563655.879482439,0.5363945482815019,22.894077003002167,0.5024984837810869,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,OLS
503,mipt_alpha_452,1519991.8457044433,0.7369379632276731,16.994601488113403,0.5341540082252134,CatBoostDirectPipelineEtna_3lags,CatBoostDirectPipelineEtna_3lags,Prophet,OLS
504,mipt_alpha_453,1777944.457139199,0.93413322703831,14.343272149562836,0.5675198114301693,Prophet,Prophet,Prophet,OLS
505,mipt_alpha_454,1774776.7151413723,0.7018900561400151,18.75659674406052,0.5466105899221362,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,DeepARTuningObjective_gl,BaselineMean
506,mipt_alpha_455,1222529.3870791,0.7569416819141699,13.151568174362184,0.5541748795179934,Prophet,Prophet,Prophet,OLS
507,mipt_alpha_456,2124080.6107490365,0.7999911573475398,19.709256291389465,0.5593566130159275,DeepARTuningObjective_gl,DeepARTuningObjective_gl,LightAutoML_mult_gl,BaselineMean
508,mipt_alpha_457,1697760.8103287106,0.7009515970208201,15.745286643505096,0.5642056645792112,NeuralProphet,NeuralProphet,NeuralProphet,OLS
509,mipt_alpha_458,533596.0918597511,0.5642246704438113,8.998365700244904,0.5047098884157584,TFTTuningObjective_gl,CatBoostAutoRegressivePipelineEtna_30lags,LightAutoML_mult_gl,BaselineMean
510,mipt_alpha_459,796711.2792373408,0.8901625943950483,16.698917746543884,0.5579824196109094,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,OLS
511,mipt_alpha_46,1413370.5980697349,0.7463420854987117,16.951343417167664,0.556052206696835,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,BaselineMean
512,mipt_alpha_460,1078587.273946805,0.5291828811160136,15.055707097053528,0.5308954091965152,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,BaselineMean
513,mipt_alpha_461,730244.9247861981,0.5536454307598095,13.919524848461151,0.5252985448535842,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,BaselineMean
514,mipt_alpha_462,116145.21117979854,0.6202620249545743,29.716354608535767,0.5155902877155434,Prophet,Prophet,CatBoostDirectPipelineEtna_horizonlags,BaselineMean
515,mipt_alpha_463,1194518.4944302873,0.6856376603403107,21.46991044282913,0.5409820364003248,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_horizonlags,LightAutoML_mult_gl,BaselineMean
516,mipt_alpha_464,1789167.8648578506,0.905428364465886,14.65740203857422,0.5864843989627045,TFTTuningObjective_gl,TFTTuningObjective_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,OLS
517,mipt_alpha_465,1663816.772681415,0.8280358934065571,38.65383863449097,0.5724066846722624,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,BaselineMean
518,mipt_alpha_466,1576505.1188093238,0.7099385387461291,19.227100908756256,0.5439956556361574,TFTTuningObjective_gl,TFTTuningObjective_gl,Prophet,BaselineMean
519,mipt_alpha_467,1572712.4927029733,0.721343425599693,12.385118752717972,0.5692611552110127,NeuralProphet,NeuralProphet,LightAutoML,OLS
520,mipt_alpha_468,2168950.931583285,0.6243465701064039,18.785478174686432,0.5725173963642042,LightAutoML,LightAutoML,CatBoostDirectPipelineEtna_horizonlags_gl,OLS
521,mipt_alpha_469,840006.1025302138,0.8625992887002834,15.33447653055191,0.5641729524929646,CatBoostAutoRegressivePipelineEtna_30lags,CatBoostAutoRegressivePipelineEtna_30lags,Prophet,OLS
522,mipt_alpha_47,2881324.205436105,0.5903365953462656,14.4222691655159,0.5580260913778865,LightAutoML_mult_gl,LightAutoML_mult_gl,LSTNetTuningObjective_gl,BaselineMean
523,mipt_alpha_470,1150337.758983856,0.4675442110453985,16.84786230325699,0.523806999685388,DeepARTuningObjective_gl,DeepARTuningObjective_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,BaselineMean
524,mipt_alpha_471,853313.9368462231,0.7790693280199543,14.591890573501589,0.5553793817316924,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,OLS
525,mipt_alpha_472,2216151.885971717,0.7887807677917208,20.733825862407684,0.5569362237992148,LightAutoML_mult_gl,LightAutoML_mult_gl,TFTTuningObjective_gl,BaselineMean
526,mipt_alpha_473,1534345.6904674382,0.7321885045182036,15.146040916442873,0.5558364884718467,Prophet,Prophet,NeuralProphet,OLS
527,mipt_alpha_474,1953881.088115651,0.6667817099522027,16.411660611629486,0.5534906558843842,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,NeuralProphet,OLS
528,mipt_alpha_475,1719248.1232166577,0.6900122863277715,13.324664533138275,0.5405194767298273,NeuralProphet,NeuralProphet,Prophet,OLS
529,mipt_alpha_476,1884160.765217236,0.840071553235167,19.30280476808548,0.5815361046056206,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_30lags,OLS
530,mipt_alpha_477,1286909.479209785,0.4248106355153615,11.012282967567444,0.5315820605840813,NeuralProphet,NeuralProphet,NeuralProphet,BaselineMean
531,mipt_alpha_478,1536421.744766716,0.7192111973869441,21.091166138648987,0.5491161010941075,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,BaselineMean
532,mipt_alpha_479,2356790.336110533,0.8813505697176005,15.217342972755432,0.5712512614388152,LightAutoML_mult_gl,LightAutoML_mult_gl,LSTNetTuningObjective_gl,OLS
533,mipt_alpha_48,2906882.6941423006,1.08952451856391,24.39688891172409,0.6005034492057282,TFTTuningObjective_gl,TFTTuningObjective_gl,CatBoostDirectPipelineEtna_30lags,OLS
534,mipt_alpha_480,1380333.056249831,0.6453569783876206,11.081083863973618,0.5586865675534497,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,OLS
535,mipt_alpha_481,2100538.390900771,0.8477919074170142,18.363288044929504,0.5623745358688126,Prophet,Prophet,Prophet,OLS
536,mipt_alpha_482,479296.4742953989,0.4488842595577318,11.259932070970535,0.5139272040009277,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,BaselineMean
537,mipt_alpha_483,1753659.4956330603,0.7889624993457973,28.135797381401066,0.5558495553524825,LightAutoML,LightAutoML,CatBoostDirectPipelineEtna_horizonlags,BaselineMean
538,mipt_alpha_484,1682604.9430285173,0.6709633452031883,12.761703133583069,0.5572064767133138,NeuralProphet,NeuralProphet,NeuralProphet,OLS
539,mipt_alpha_485,1814226.250305072,0.6337586914875332,37.699076533317566,0.5234663236215623,LightAutoML,LightAutoML,LightAutoML,BaselineMean
540,mipt_alpha_486,3382266.4196139253,1.1489218462317865,21.29918485879898,0.6026496946214677,NeuralProphet,NeuralProphet,CatBoostDirectPipelineEtna_30lags,OLS
541,mipt_alpha_487,2327550.4232286783,0.8648821707063629,35.28769314289093,0.5547854947888579,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,Prophet,BaselineMean
542,mipt_alpha_488,635598.3033331665,0.9476403158409388,18.16275715827942,0.5855900254743795,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,OLS
543,mipt_alpha_489,1212467.998884919,0.7852598514080475,10.875344276428224,0.5643910170386561,TFTTuningObjective_gl,TFTTuningObjective_gl,NeuralProphet,OLS
544,mipt_alpha_49,1576658.9219079693,0.600448457091995,14.975714683532717,0.5594549446631856,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,BaselineMean
545,mipt_alpha_490,257160.28259433844,1.1206771450008908,29.713982343673703,0.586020932040368,CatBoostAutoRegressivePipelineEtna_3lags,CatBoostAutoRegressivePipelineEtna_3lags,ARIMAEtna,OLS
546,mipt_alpha_491,1397059.3877827814,0.6308058486207998,32.27172791957855,0.5294444890764531,CatBoostAutoRegressivePipelineEtna_3lags,CatBoostAutoRegressivePipelineEtna_3lags,CatBoostAutoRegressivePipelineEtna_3lags_gl,BaselineMean
547,mipt_alpha_492,1109137.8962203031,0.4426142584792063,13.223394751548769,0.5290303058867022,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,TFTTuningObjective_gl,BaselineMean
